Country,Year,Status,Life_expectancy,Adult_Mortality,infant_deaths,Alcohol,percentage_expenditure,Hepatitis_B,Measles,BMI,under-five_deaths,Polio,Total_expenditure,Diphtheria,HIV/AIDS,GDP,Population,thinness__1-19_years,thinness_5-9_years,Income_composition_of_resources,Schooling
Burundi,-0.739235880192678,Developing,-2.1804330543384194,2.028396577718984,0.30370408624814665,0.22942478506232541,-0.5391046311026418,0.15401328893807056,-0.29645614433499234,-1.2982737900181036,0.41693789655028046,-0.6286464237561767,1.7621191867646122,-0.2129768174182814,1.2940642322647244,-0.6393748056495309,-0.10143162143918359,1.062874102714988,1.057069656438512,-2.6535365897909635,-2.5421885480191797
Burundi,-0.9831893939937981,Developing,-2.28387229567341,2.114432564505862,0.30370408624814665,0.274387256232184,-0.5287215058734538,-0.03688475836446245,-0.2958067641613637,-1.3135946867927173,0.4416916652611541,-1.1430478742131815,0.5016260549860471,-0.5603094273671854,1.4928191863808686,-0.6230526368239201,-0.11150188107444545,1.1173523128430214,1.0839925938470625,-2.7032201464847008,-2.6934081190400794
Cabo Verde,1.4563457440174026,Developing,0.3538283583688469,-0.3806110523135943,-0.49468926606930436,-1.1519222458783323,-0.08750943773403483,0.6312584071944032,-0.29645614433499234,-1.839612142721123,-0.4989515457520432,0.4858900522340005,-0.5748534809124354,0.4816884024795266,-0.3357263914876575,-0.12659795751847427,-0.3898125675771474,0.6815266318187572,0.6263026579017019,-0.11967519841035255,0.4443979796435907
Cabo Verde,1.2123922302162824,Developing,0.32796854803509895,-1.3843642314938354,-0.49468926606930436,-1.1519222458783323,-0.18433389314813534,0.48808487171750337,-0.29645614433499234,-0.5015871577381883,-0.4989515457520432,0.3144229020816655,-0.7910694560715322,0.3080220975050746,-0.3357263914876575,-0.1223402581244255,-0.4116065984084565,0.7087657368827738,0.6801485327188033,-0.11967519841035255,0.4822028723988155
Cabo Verde,0.9684387164151624,Developing,0.31503864286822586,-0.34237283596387086,-0.49468926606930436,-1.1519222458783323,-0.5042593585885119,0.48808487171750337,-0.29645614433499234,-0.5373359168789538,-0.4989515457520432,0.40015647715783303,-0.643858579367466,0.3948552499923006,-0.2959754006644286,-0.5907960949170074,-0.39033347912157185,0.7632439470108067,0.7339944075359043,-0.16935875510409007,0.3309833013779156
Cabo Verde,0.4805316888129223,Developing,0.28917883253447785,-0.3232537277890091,-0.49468926606930436,0.032089494927945744,-0.2267675346990463,0.6789829190200364,-0.29645614433499234,-0.6139404007520225,-0.4989515457520432,0.8288243525386704,-0.5426511016334208,0.8290210124284306,-0.2562244098411998,-0.15823277592103036,-0.4096343431726713,0.8449612622028563,0.8147632197615563,-0.233237613710324,0.14195883760179087
Cabo Verde,0.2365781750118022,Developing,0.2762489273676048,-0.31369417370157826,-0.49468926606930436,-0.04284795702181864,-0.1686176782541863,0.6789829190200364,-0.29645614433499234,-0.6496891598927879,-0.4989515457520432,0.8288243525386704,-0.8140711555565424,0.8290210124284306,-0.2562244098411998,-0.13901036213450738,-0.39104497621901335,0.8994394723308892,0.8686090945786573,-0.2758235194478133,0.028544159336116447
Cabo Verde,-0.007375338789317871,Developing,0.2762489273676048,-0.31369417370157826,-0.49468926606930436,-0.11528749390659093,-0.14600581764136358,0.6789829190200364,-0.29645614433499234,-0.6803309534420156,-0.4989515457520432,0.8288243525386704,-0.9428806726726003,0.8290210124284306,-0.2562244098411998,-0.11064267998101933,-0.3912640785221747,0.9539176824589222,0.9224549693957587,-0.3184094251853026,-0.04706562617433384
Cabo Verde,-0.25132885259043797,Developing,0.2633190222007299,-0.29457506552671653,-0.49468926606930436,0.16447899337252964,-0.16260850890493353,0.5835338953687699,-0.29645614433499234,-0.7160797125827809,-0.4989515457520432,0.743090777462503,-0.7864691161745302,0.7421878599412046,-0.17672242819474215,-0.18749604253880398,-0.39148506242908454,1.0356349976509716,0.9763008442128599,-0.4106788876165294,-0.16048030444000827
Cabo Verde,-0.49528236639155804,Developing,0.2374592118669819,-0.26589640326442393,-0.49468926606930436,-0.09280625832166164,-0.512044756717321,0.5358093835431367,-0.29645614433499234,-0.7467215061320085,-0.4989515457520432,0.6573572023863354,-0.41384158451736297,0.5685215549667526,-0.17672242819474215,-0.6074593592643501,-0.4097844115249702,1.090113207779005,1.057069656438512,-0.4532647933540187,-0.16048030444000827
Cabo Verde,-0.739235880192678,Developing,0.19866949636636086,-0.2180986328272696,-0.49468926606930436,-0.09030834325666955,-0.5373494382182717,0.4403603598918701,-0.29645614433499234,-0.7773632996812359,-0.4989515457520432,0.4858900522340005,-0.5288500819424146,0.4816884024795266,-0.09722044654828448,-0.6054391153333714,-0.3919814294979449,1.1445914179070378,1.110915531255613,-0.5526319067414937,-0.42511455372658324
Cabo Verde,-0.9831893939937981,Developing,0.14694987569886672,-1.3652451233189735,-0.49468926606930436,-0.10779374871161443,-0.27797714375527166,0.3449113362406036,-0.29645614433499234,-0.8080050932304634,-0.4989515457520432,0.40015647715783303,-0.18842492956426224,0.3080220975050746,-0.09722044654828448,-0.3532383759038456,-0.39227006751296833,1.1990696280350706,1.164761406072714,-0.6094131143914794,-0.46291944648180805
Cabo Verde,-1.2271429077949183,Developing,0.10816016019824383,-0.12250309195296094,-0.49468926606930436,-0.11528749390659093,-0.31199187027798986,-0.8482014594002278,-0.29645614433499234,-0.833539921188153,-0.4989515457520432,0.3144229020816655,-0.4644453233843858,0.2211889450178486,-0.05746945572505566,-0.38352265494856835,-0.40989513345221656,1.2535478381631038,1.2186072808898156,-0.6236084163039759,-0.38730966097135777
Cabo Verde,-1.4710964215960383,Developing,0.8710245650437992,-0.08426487560323748,-0.49468926606930436,-0.20021660611632403,-0.3710095075548478,-3.8071211925894897,-0.29645614433499234,-0.8641817147373805,-0.4989515457520432,0.22868932700549804,-0.3862395451353508,0.1343557925306226,-0.09722044654828448,-0.44122110015351296,-0.4099340617431027,1.335265153355153,1.2724531557069165,-0.6449013691727205,-0.38730966097135777
Cambodia,1.4563457440174026,Developing,-0.2538771844742224,0.2120813011071194,-0.1287589795904726,-1.1519222458783323,-0.5276776552553236,0.20173780076370385,-0.29645614433499234,-1.0531394416242836,-0.20190632122155985,-0.19997854837533935,-0.15162221038824572,-0.1261436649310554,-0.3357263914876575,-0.612654595739118,-0.4054364852097165,-0.6531895163180513,1.7839889664693784,-0.7584637844726911,-0.5385292319922577
Cambodia,1.2123922302162824,Developing,-0.3185267103085915,0.25031951745684283,-0.1287589795904726,-1.1519222458783323,-0.5314252476192717,-0.03688475836446245,-0.29645614433499234,-1.0888882007650489,-0.17715255251068623,-2.0003836249748566,-0.03661371296319416,-0.5603094273671854,-0.3357263914876575,-0.6229081880265087,-0.34815574218859663,1.8255690445074502,1.8109119038779289,-0.8081473411664286,-0.5763341247474825
Cambodia,0.9684387164151624,Developing,-0.37024633097608556,0.27899817971913543,-0.09549258991057884,-1.1519222458783323,-0.5334445498743051,0.10628877711243732,-0.2915857930327778,-1.1195299943142765,-0.15239878379981261,-0.4571792736038418,0.10599682384386999,-0.2998099699055074,-0.2959754006644286,-0.6277492187796129,0.20604655741087285,1.8255690445074502,1.8378348412864793,-0.8507332469039179,-0.6141390175027079
Cambodia,0.7244852026140424,Developing,-0.4219659516435815,-1.3174473528818194,-0.06222620023068504,-0.6248621671649891,-0.4750929400277032,0.20173780076370385,-0.06202990165506747,-1.150171787863504,-0.127645015088939,-0.19997854837533935,-0.17002356997625398,-0.1261436649310554,-0.2959754006644286,-0.5128724004363946,0.1960539871037167,1.8255690445074502,1.8378348412864793,-0.9004168035976554,-0.6141390175027079
Cambodia,0.4805316888129223,Developing,-0.4736855723110775,0.3363555042437206,-0.02895981055079125,-0.6048788466450519,-0.47870957753010324,0.2494623125893371,0.07888559602233888,-1.1808135814127316,-0.10289124637806539,-0.11424497329917187,-0.027413033169189825,-0.03931051244382939,-0.21647341901797099,-0.526997456470945,-0.4058088336848409,1.8255690445074502,1.8647577786950305,-0.9997839169851305,-0.6519439102579327
Cambodia,0.2365781750118022,Developing,-0.5383350981454466,0.3650341665060132,0.004306579129102543,-0.622364252099997,-0.48805299228296345,0.39263584806623686,1.255237780550549,-1.206348409370421,-0.07813747766719178,0.4858900522340005,0.1612009026078948,0.3948552499923006,-0.17672242819474215,-0.5339229529060981,-0.41120050650610857,1.8528081495714666,1.891680716103581,-0.9926862660288822,-0.6897488030131576
Cambodia,-0.007375338789317871,Developing,-0.6029846239798156,0.40327238285573674,0.03757296880899633,-0.5948871863850833,-0.48285453495743835,0.3449113362406036,1.0708138112400263,-1.2369902029196485,-0.053383708956318165,0.14295575192933058,-0.21142662904927248,0.1343557925306226,-0.13697143737151335,-0.5328204937571587,-0.4060185279692596,1.880047254635483,1.891680716103581,-1.0565651246351162,-0.6897488030131576
Cambodia,-0.25132885259043797,Developing,-0.6805640549810577,-1.269649582444665,0.03757296880899633,-0.6348538274249577,-0.47777741606132446,-0.0846092701900957,-0.16852825013015799,-1.2625250308773381,-0.0038761715345709403,-0.6286464237561767,-1.0394878105096437,-0.6471425798544114,-0.05746945572505566,-0.5494719612184592,0.16004456539256623,1.9072863596995,1.9186036535121314,-1.1701275399350877,-0.7653585885236072
Cameroon,1.4563457440174026,Developing,-1.7537461838315833,1.9997179154566915,1.0688310488857038,-1.1519222458783323,-0.4737711378596991,0.15401328893807056,-0.026638682192308735,-0.5679777104281813,1.2585660327199832,-0.2857121234515068,-0.8784759141145716,-0.2129768174182814,1.0555582873253515,-0.43135295989650524,-0.31883190947644824,0.3818964761145758,0.3570732838161958,-1.084955728460109,-0.7275536957683824
Cameroon,1.2123922302162824,Developing,-1.7925358993322054,1.9805988072818297,1.1020974385655977,-1.1519222458783323,-0.4719240554155082,0.2494623125893371,-0.04969167835612406,-0.5986195039774087,1.3080735701417305,-0.11424497329917187,-0.7910694560715322,-0.03931051244382939,1.174811259795038,-0.44241349507436134,0.49367473660917754,0.40913558117859217,0.3839962212247463,-1.1275416341975983,-0.7275536957683824
Cameroon,0.9684387164151624,Developing,-1.8571854251665745,2.028396577718984,1.1686302179253854,-1.1519222458783323,-0.46592199288551905,0.058564265286804064,-0.09871988146508341,-0.6292612975266363,1.3823348762743515,-0.3714456985276743,-0.7680677565865219,-0.3866431223927334,1.413317204734411,-0.45842057074123527,-0.3205718075559991,0.4363746862426088,0.41091915863329703,-1.1630298889788395,-0.7275536957683824
Cameroon,0.4805316888129223,Developing,-1.9347648561678175,-1.1453753793080637,1.2684293869650667,0.3817976040268465,-0.43049737433064156,0.010839753461170805,-0.21853052349956023,-0.6905448846250913,1.5308574885395931,-0.5429128486800092,-0.33563580626832795,-0.47347627487995936,1.7710761221434703,-0.46904063292281417,-0.32830260653059734,0.4908528963706416,0.49168797085894883,-1.276592304278811,-0.9921879450549574
Cameroon,-0.007375338789317871,Developing,-2.0769938130034284,2.152670780855585,1.368228556004748,0.3193497274020428,-0.46575887790709253,0.010839753461170805,-0.13573455136191365,-0.7467215061320085,1.6546263320939611,-0.6286464237561767,-0.3816392052383488,-0.47347627487995936,2.2480880120222166,-0.46164893372554594,-0.4110311621687415,0.5725702115626913,0.5724567830846007,-1.3759594176662855,-1.3324319798519813
Cameroon,-0.25132885259043797,Developing,-2.1545732440046717,2.2769449839921867,1.4014949456846417,0.20444563441240404,-0.5327345657647498,-0.0846092701900957,-0.2639871356535623,-0.7722563340896981,1.7041338695157084,-0.7143799988323443,-0.5748534809124354,-0.6471425798544114,2.3673409844919027,-0.6253462126011332,0.35734936720902183,0.6270484216907242,0.5993797204931511,-1.4469359272287676,-1.6348711218937813
Cameroon,-0.49528236639155804,Developing,-2.1933629595052935,2.267385429904756,1.4347613353645357,0.14949150298257663,-0.53996443424889,-0.13233378201572896,-0.23281688731938946,-0.8028981276389254,1.7536414069374555,-0.9715807240608466,-0.6070558601914495,-0.7339757323416374,2.4468429661383606,-0.6397520400743681,0.33661714627971256,0.6542875267547408,0.6532255953102525,-1.4469359272287676,-1.5592613363833316
Canada,1.4563457440174026,Developing,1.5175198233874896,-0.8777078648599994,-0.4281564867095167,0.8688910417003152,-0.4290827363716627,-1.3731710894821936,-0.16073568804661478,1.3726692143562282,-0.44944400833029596,0.14295575192933058,-2.097565986820118,0.1343557925306226,-0.3754773823108863,-0.5622025051471718,1.0744149664107323,-1.0345369872142822,-1.0429194614284363,1.7895929088204159,1.3517154057689895
Canada,0.7244852026140424,Developing,1.4528702975531205,-0.8490292025977068,-0.4281564867095167,0.8938701923502365,0.523601040434979,-3.66394765711259,-0.03573000462310914,1.2858507993000834,-0.44944400833029596,-0.19997854837533935,-1.9273534106310415,-0.2129768174182814,-0.3754773823108863,0.1291450711438968,-0.2682258003391723,-1.0345369872142822,-1.0429194614284363,1.725714050214182,1.3517154057689895
Canada,0.2365781750118022,Developing,1.3882207717187516,-0.8107909862479833,-0.4281564867095167,0.9438284936500797,0.40642054556049656,-1.993589743215426,-0.2919104831195921,1.2296741777931661,-0.44944400833029596,-0.028511398223004386,2.3739643930658865,0.1343557925306226,-0.3754773823108863,0.05490524831567944,0.9943007528342027,-1.0345369872142822,-1.069842398836987,1.6902257954329407,1.3517154057689895
Canada,-0.49528236639155804,Developing,1.9054169783937038,-0.7821123239856907,-0.4281564867095167,0.8938701923502365,0.30370981604153696,-3.329876074333157,-0.2922351732064064,1.1428557627370215,-0.44944400833029596,0.4858900522340005,1.7207161276915937,0.4816884024795266,-0.3754773823108863,-0.0015308530212576187,-0.39820376765406057,-1.0345369872142822,-1.069842398836987,1.6405422387392032,1.3139105130137647
Canada,-0.9831893939937981,Developing,1.2589217200500133,-0.762993215810829,-0.4281564867095167,0.7939535897505507,5.49811151120075,-3.329876074333157,-0.29418331372729223,-1.6812962093834474,-0.44944400833029596,0.14295575192933058,1.6333096696485547,0.1343557925306226,-0.3754773823108863,4.024924036764499,-0.41048687692441876,-1.0345369872142822,-1.069842398836987,1.569565729176721,1.3139105130137647
Canada,-1.2271429077949183,Developing,1.2201320045493924,-0.7534336617233981,-0.4281564867095167,0.7689744391006293,4.593901601851063,-3.329876074333157,-0.2915857930327778,-1.711938002932675,-0.44944400833029596,-0.11424497329917187,1.62410898985455,0.1343557925306226,-0.3754773823108863,3.469292914893927,-0.41050021540432496,-1.0345369872142822,-1.069842398836987,1.5411751253517283,1.3139105130137647
Central African Republic,1.4563457440174026,Developing,-1.5856574166622242,2.6784462556642827,0.004306579129102543,-1.1519222458783323,-0.48248259940707483,-1.7549671840872596,-0.22827122610398926,-0.8897165426950701,0.045631365887176284,-3.6293215514220387,-0.8324725151445507,-3.686302916907321,1.3735662139111822,-0.5866154966980894,-0.22302073022849017,1.1173523128430214,1.057069656438512,-2.234775183372319,-1.9751151566908058
Central African Republic,1.2123922302162824,Developing,-2.6329797351790027,2.812280012888315,0.03757296880899633,-1.1519222458783323,-0.4836458562457518,-2.900355467902458,-0.10294085259366932,-0.9152513706527596,0.0703851345980499,-5.686927353250058,-1.0072854312306292,-5.770298576600745,1.6120721588505549,-0.5924009175611199,-0.22367883159289023,1.1445914179070378,1.110915531255613,-2.057333909466114,-1.9751151566908058
Central African Republic,0.9684387164151624,Developing,-2.2321526750059144,2.6975653638391446,0.03757296880899633,-1.1519222458783323,-0.5329734489754385,-1.7549671840872596,-0.25067484209417595,-0.9356792330189114,0.0703851345980499,-3.6293215514220387,-1.0992922291706704,-3.686302916907321,1.6120721588505549,-0.5706692902648014,-0.3930330787397027,1.1990696280350706,1.1378384686641636,-2.085724513291107,-1.9751151566908058
Central African Republic,0.7244852026140424,Developing,-2.645909640345877,2.7358035801888683,0.03757296880899633,-0.7397662601546279,-0.4769073562923847,-1.7549671840872596,-0.07599157538808239,-1.8804678674534263,0.09513890330892351,-3.6293215514220387,-1.0486884903036477,-3.686302916907321,1.890329094613157,-0.5695127640284318,-0.2246614468837856,1.2263087330990874,1.191684343481265,-2.121212768072348,-2.0885298349564807
Central African Republic,0.4805316888129223,Developing,-2.723489071347119,2.7644822424511606,0.07083935848889013,-0.7372683450896358,-0.4933881485057773,-1.8504162077385262,-0.2958067641613637,-1.9060026954111158,0.09513890330892351,-3.715055126498206,-0.9704827120546127,-3.8599692218817734,2.2083370211989872,-0.5765014613725193,-0.22581666795854544,1.2807869432271202,1.2186072808898156,-2.185091626678582,-2.1641396204669303
Central African Republic,0.2365781750118022,Developing,-2.801068502348362,2.8313991210631766,0.07083935848889013,-0.7647454108045494,-0.496709331865062,-1.993589743215426,-0.292884553380035,-1.0071767513004422,0.11989267201979713,-3.8007887015743735,-1.1176935887586785,-4.1204686793434515,2.4865939569615896,-0.5759880504182519,-0.40996721978249334,1.3080260482911366,1.2724531557069165,-2.234775183372319,-2.23974940597738
Chad,1.4563457440174026,Developing,-2.28387229567341,1.9614796991069678,1.03556465920581,-1.1519222458783323,-0.5286387909188582,-2.2322123023435925,0.11752371635324062,-1.0633533728073594,1.4318424136960985,-3.886522276650541,-1.0992922291706704,-4.554634441779581,0.7375503607395208,-0.6232614732712873,0.15555986739150324,1.1990696280350706,1.110915531255613,-1.9153808903411496,-1.8995053711803558
Chad,1.2123922302162824,Developing,-2.335591916340905,1.9997179154566915,1.03556465920581,-0.9945535967838269,-0.4571969038096167,-2.136763278692326,-0.22307618471496043,-1.0888882007650489,1.4318424136960985,-3.715055126498206,-1.1912990271107116,-4.380968136805129,0.8170523423859786,-0.49774898447618904,0.13733553156505873,1.2263087330990874,1.164761406072714,-1.9366738432098942,-1.8995053711803558
Chad,0.4805316888129223,Developing,-2.4648909680096427,1.9805988072818297,1.03556465920581,-1.0295244076937171,-0.4932898970794265,-2.136763278692326,-0.23346626749301805,-1.145064822271966,1.4813499511178458,-3.9722558517267084,-1.4075150022698084,-4.380968136805129,1.2145622506182667,-0.5108180687861137,-0.3621201689418017,1.3897433634831864,1.326299030524018,-2.1283104190285957,-2.1263347277117055
Chad,0.2365781750118022,Developing,-1.7149564683309624,-1.1453753793080637,1.03556465920581,-1.0370181528886935,-0.5355606093815692,-2.852630956076825,-0.24288228001063278,-1.1654926846381177,1.4813499511178458,-4.915325177564551,-1.2419027659777342,-5.683465424113519,1.3338152230879534,-0.6293234550333103,-0.3636227758819555,1.4442215736112192,1.3801449053411192,-2.2489704852848154,-2.277554298732605
Chile,1.4563457440174026,Developing,1.6468188750562276,-0.7056358912862438,-0.4281564867095167,0.6340870255910533,2.0363838930315556,0.5358093835431367,-0.29645614433499234,1.2041393498354767,-0.44944400833029596,0.4858900522340005,0.8190495078791895,0.4816884024795266,-0.3754773823108863,1.5205360890992687,0.3246683770887586,-0.9528196720222328,-0.9621506492027845,1.2856596909267926,1.465130084034664
Chile,0.7244852026140424,Developing,1.2330619097162654,-0.6769572290239512,-0.4281564867095167,0.6590661762409747,-0.3092230043940213,0.48808487171750337,-0.2945080038141065,1.1071070035962562,-0.44944400833029596,0.3144229020816655,0.45562265601602664,0.3948552499923006,-0.3754773823108863,-0.42631124475335264,0.30541576572045465,-0.9528196720222328,-0.9621506492027845,1.13660902084558,1.1626909419928648
Chile,0.4805316888129223,Developing,1.1425525735481485,-0.6482785667616586,-0.4281564867095167,0.8264264855954486,-0.346598940217388,0.39263584806623686,-0.29645614433499234,-1.6812962093834474,-0.44944400833029596,0.22868932700549804,0.4418216363250203,0.2211889450178486,-0.3754773823108863,-0.45396564779263004,0.29872549361878964,-0.9528196720222328,-0.9352277117942339,1.101120766064339,1.0870811564824143
Chile,0.2365781750118022,Developing,1.1684123838818965,-0.6291594585867969,-0.4281564867095167,0.7614806939056529,-0.34218086969281103,0.48808487171750337,-0.29613145424817805,1.040716450906263,-0.44944400833029596,0.40015647715783303,0.6350359119991069,0.3948552499923006,-0.3754773823108863,-0.4602183241147154,0.2918717728715029,-0.9528196720222328,-0.9352277117942339,1.108218417020587,1.12488604923764
Chile,-0.007375338789317871,Developing,1.2072020993825174,-0.6578381208490894,-0.4281564867095167,0.6715557515659355,-0.27642870494941224,0.5358093835431367,-0.29645614433499234,1.0100746573570354,-0.44944400833029596,0.4858900522340005,0.3958182373549999,0.4816884024795266,-0.3754773823108863,-0.38170658382241524,0.2848680255853339,-0.9255805669582163,-0.9352277117942339,1.0230466055456093,1.0870811564824143
Chile,-0.25132885259043797,Developing,1.1166927632144024,-1.413042893756128,-0.4281564867095167,0.6915390720858726,-0.31155253149699147,0.39263584806623686,-0.29645614433499234,0.9794328638078083,-0.44944400833029596,0.4858900522340005,0.15660056271089243,0.5685215549667526,-0.3754773823108863,-0.4188422139698881,0.2777490823363387,-0.9255805669582163,-0.9352277117942339,0.9733630488518719,0.9358615854615152
Chile,-0.49528236639155804,Developing,1.1166927632144024,-0.6291594585867969,-0.4281564867095167,0.6765515816959199,0.8563320409547635,0.5358093835431367,-0.29645614433499234,0.9487910702585807,-0.44944400833029596,0.40015647715783303,0.0783947844618574,0.3948552499923006,-0.3754773823108863,0.7423775741653565,0.27056156508406404,-0.9255805669582163,-0.9352277117942339,0.9662653978956236,0.97366647821674
China,1.2123922302162824,Developing,0.6900058927075652,-0.6578381208490894,5.659592824711047,0.2918726616871291,-0.5301137432510677,0.7267074308456697,8.432187459493845,-1.8191842803549714,4.847862495796657,0.8288243525386704,-0.28503206740130554,0.8290210124284306,-0.3754773823108863,-0.5281527139288636,-0.4061490276425738,-0.13564652010173783,-0.31600015139756965,0.3771603685270217,0.14195883760179087
China,0.9684387164151624,Developing,0.664146082373819,-0.6482785667616586,6.191855059589348,0.2793830863621684,-0.4375781550321391,0.7267074308456697,1.7111026624378267,-1.8651469706788126,5.268676563881509,0.8288243525386704,-0.3448364860623323,0.8290210124284306,-0.3754773823108863,0.28319002875954624,-0.40615082561948906,-0.10840741503772132,-0.2890772139890191,0.3061838589645396,0.028544159336116447
China,0.7244852026140424,Developing,0.638286272040071,-0.6291594585867969,6.65758451510786,0.2519060206472547,-0.4410471432779894,0.7267074308456697,2.931937388859596,-0.5373359168789538,5.714244400677234,0.8288243525386704,-0.32643512647432404,0.8290210124284306,-0.3754773823108863,0.18044816844432243,-0.4062044304196137,-0.053929204909688395,-0.23523133917191782,0.2848909060957949,0.17976373035701634
Colombia,1.2123922302162824,Developing,0.534847030705081,-0.11294353786553007,-0.1287589795904726,-0.05283961728178724,-0.5244101323324758,0.3449113362406036,-0.29613145424817805,0.8619726552024359,-0.17715255251068623,0.14295575192933058,0.38201721766399355,0.1343557925306226,-0.3754773823108863,-0.6294503546207973,1.5677470920515664,-0.5987113061900183,-0.6659983377087277,0.3700627175707735,0.36878819413314107
Colombia,0.9684387164151624,Developing,0.521917125538206,-0.1320626460403918,-0.1287589795904726,-0.045345872086810735,1.0887769239814866,0.39263584806623686,-0.29613145424817805,0.8262238960616707,-0.17715255251068623,0.14295575192933058,0.42342027673701205,0.1343557925306226,-0.3754773823108863,0.5089463874656521,1.5484499493945472,-0.5987113061900183,-0.6659983377087277,0.33457446278953246,0.3309833013779156
Colombia,0.7244852026140424,Developing,0.5089872203713329,-0.12250309195296094,-0.09549258991057884,-0.06283127754175584,-0.339134168083278,0.058564265286804064,-0.2945080038141065,0.7904751369209051,-0.15239878379981261,-0.3714456985276743,0.29001041972395225,-0.3866431223927334,-0.3754773823108863,0.41303982448257137,-0.21753255204163152,-0.5714722011260017,-0.6390754003001771,0.2848909060957949,0.255373515867466
Colombia,0.4805316888129223,Developing,0.431407789370089,-1.3556855692315428,-0.09549258991057884,-0.08531251312668513,-0.41697516607311735,0.20173780076370385,-0.29645614433499234,0.749619412188602,-0.127645015088939,-0.11424497329917187,0.34521449848797703,-0.1261436649310554,-0.3754773823108863,-0.550350463452866,-0.2198217947889179,-0.5714722011260017,-0.6390754003001771,0.24940265131455386,0.17976373035701634
Colombia,0.2365781750118022,Developing,0.431407789370089,-1.3556855692315428,-0.06222620023068504,-0.07032502273673234,0.49043147986710955,0.39263584806623686,-0.29645614433499234,0.7138706530478364,-0.127645015088939,0.22868932700549804,0.5016260549860471,0.2211889450178486,-0.3754773823108863,0.10962134680780862,1.4871810008814748,-0.5714722011260017,-0.6390754003001771,0.221012047489561,0.028544159336116447
Colombia,-0.007375338789317871,Developing,0.41847788420321597,-0.10338398377809921,-0.02895981055079125,-0.04284795702181864,0.5303292033699573,0.39263584806623686,-0.29645614433499234,0.6781218939070708,-0.10289124637806539,0.22868932700549804,0.2808097399299483,0.2211889450178486,-0.3754773823108863,0.1512532828402695,-0.2240178965883741,-0.5442330960619853,-0.6390754003001771,0.16423083983957606,-0.04706562617433384
Colombia,-0.25132885259043797,Developing,0.41847788420321597,-0.12250309195296094,-0.02895981055079125,0.009608259343016451,0.3140204210329515,0.4403603598918701,-0.29645614433499234,0.6372661691747675,-0.07813747766719178,0.3144229020816655,0.11059716374087196,0.3080220975050746,-0.3754773823108863,0.04042470082486148,1.4436277697949125,-0.5442330960619853,-0.6121524628916264,0.10744963218959035,-0.16048030444000827
Colombia,-0.49528236639155804,Developing,0.36675826353572,-0.09382442969066834,0.004306579129102543,-0.02286463650188144,-0.47262705643976816,0.4403603598918701,-0.29645614433499234,0.6015174100340019,-0.07813747766719178,0.40015647715783303,0.04619240518284323,0.3080220975050746,-0.3754773823108863,-0.5862280024872993,1.4210966102417655,-0.5442330960619853,-0.6121524628916264,0.06486372645210105,-0.31169987546090816
Colombia,-0.739235880192678,Developing,0.36675826353572,-0.12250309195296094,0.004306579129102543,-0.06033336247676375,0.04169652910042268,0.4403603598918701,-0.29645614433499234,-1.7374728308903646,-0.053383708956318165,0.3144229020816655,-0.08721745183021658,0.3080220975050746,-0.3754773823108863,-0.14751771068975827,1.398095551512487,-0.5169939909979688,-0.6121524628916264,-0.01321043406662932,-0.46291944648180805
Colombia,-0.9831893939937981,Developing,0.32796854803509895,-0.08426487560323748,0.03757296880899633,-0.09030834325666955,-0.4948165400154768,0.2494623125893371,-0.29645614433499234,0.5249129261609332,-0.028629940245444553,-0.028511398223004386,-0.29423274719530945,-0.03931051244382939,-0.3754773823108863,-0.6016283801362585,1.3746185306616658,-0.5169939909979688,-0.5852295254830758,-0.01321043406662932,-0.38730966097135777
Colombia,-1.2271429077949183,Developing,0.2762489273676048,-1.3556855692315428,0.03757296880899633,-0.09280625832166164,-0.0833693287929111,0.39263584806623686,-0.29645614433499234,0.48405720142863,-0.028629940245444553,0.22868932700549804,-0.041214052860196124,0.2211889450178486,-0.3754773823108863,-0.3138687401846341,1.3507007545861072,-0.4897548859339523,-0.5852295254830758,-0.0061127831103811045,-0.27389498270568335
Colombia,-1.4710964215960383,Developing,0.19866949636636086,0.05912843570822552,0.07083935848889013,-0.04284795702181864,-0.10957770224268333,-0.27550731749262874,-0.2513242222678046,0.4432014766963268,-0.0038761715345709403,-0.5429128486800092,-0.15622255028524767,-0.7339757323416374,-0.3754773823108863,-0.29789487873251524,1.3264631895001329,-0.4897548859339523,-0.5583065880745253,-0.02740573597912575,-0.31169987546090816
Colombia,-1.9590034491982784,Developing,0.14694987569886672,0.09736665205794899,0.10410574816878392,0.009608259343016451,-0.018380771463593532,-0.27550731749262874,-0.29613145424817805,0.366596992823258,0.02087759717630267,-0.6286464237561767,-0.04581439275719809,-0.9076420373160894,-0.3754773823108863,-0.280899038557009,-0.39326129636769025,-0.4625157808699358,-0.5583065880745253,-0.06999164171661504,-0.38730966097135777
Comoros,1.4563457440174026,Developing,-0.9133023479847858,-1.279209136532096,-0.46142287638941054,-1.1519222458783323,-0.4601083682478677,0.20173780076370385,-0.29645614433499234,-0.8080050932304634,-0.44944400833029596,-0.19997854837533935,0.34061415859097505,-0.2129768174182814,-0.09722044654828448,-0.5171825149186877,-0.3800722157991266,0.6815266318187572,0.5993797204931511,-1.1559322380225912,-0.46291944648180805
